lista_mex,anio_catalogo,descrip,cambio_vs_anio_previo
48B,2014,Anormalidades cardíacas,False
48B,2015,Anormalidades cardíacas,False
48B,2016,Anormalidades cardíacas,False
48B,2017,Anormalidades cardíacas,False
48B,2018,Anormalidades cardíacas,False
48B,2019,Anormalidades cardíacas,False
48B,2020,Anormalidades cardíacas,False
48B,2021,Anormalidades cardíacas,False
48B,2022,Anormalidades cardíacas,False
48B,2023,Anormalidades cardíacas,False
48B,2024,Anormalidades cardíacas,False
48C,2005,Retención de orina,
48C,2006,Retención de orina,False
48C,2007,Retención de orina,False
48C,2008,Retención de orina,False
48C,2009,Retención de orina,False
48C,2010,Retención de orina,False
48C,2011,Retención de orina,False
48C,2012,Retención de orina,False
48C,2013,Retención de orina,False
48C,2014,Retención de orina,False
48C,2015,Retención de orina,False
48C,2016,Retención de orina,False
48C,2017,Retención de orina,False
48C,2018,Retención de orina,False
48C,2019,Retención de orina,False
48C,2020,Retención de orina,False
48C,2021,Retención de orina,False
48C,2022,Retención de orina,False
48C,2023,Retención de orina,False
48C,2024,Retención de orina,False
48D,2005,Dolor abdominal y pélvico,
48D,2006,Dolor abdominal y pélvico,False
48D,2007,Dolor abdominal y pélvico,False
48D,2008,Dolor abdominal y pélvico,False
48D,2009,Dolor abdominal y pélvico,False
48D,2010,Dolor abdominal y pélvico,False
48D,2011,Dolor abdominal y pélvico,False
48D,2012,Dolor abdominal y pélvico,False
48D,2013,Dolor abdominal y pélvico,False
48D,2014,Dolor abdominal y pélvico,False
48D,2015,Dolor abdominal y pélvico,False
48D,2016,Dolor abdominal y pélvico,False
48D,2017,Dolor abdominal y pélvico,False
48D,2018,Dolor abdominal y pélvico,False
48D,2019,Dolor abdominal y pélvico,False
48D,2020,Dolor abdominal y pélvico,False
48D,2021,Dolor abdominal y pélvico,False
48D,2022,Dolor abdominal y pélvico,False
48D,2023,Dolor abdominal y pélvico,False
48D,2024,Dolor abdominal y pélvico,False
48E,2005,Senilidad,
48E,2006,Senilidad,False
48E,2007,Senilidad,False
48E,2008,Senilidad,False
48E,2009,Senilidad,False
48E,2010,Senilidad,False
48E,2011,Senilidad,False
48E,2012,Senilidad,False
48E,2013,Senilidad,False
48E,2014,Senilidad,False
48E,2015,Senilidad,False
48E,2016,Senilidad,False
48E,2017,Senilidad,False
48E,2018,Senilidad,False
48E,2019,Senilidad,False
48E,2020,Senilidad,False
48E,2021,Senilidad,False
48E,2022,Senilidad,False
48E,2023,Senilidad,False
48E,2024,Senilidad,False
48F,2005,Síndrome de la muerte súbita infantil,
48F,2006,Síndrome de la muerte súbita infantil,False
48F,2007,Síndrome de la muerte súbita infantil,False
48F,2008,Síndrome de la muerte súbita infantil,False
48F,2009,Síndrome de la muerte súbita infantil,False
48F,2010,Síndrome de la muerte súbita infantil,False
48F,2011,Síndrome de la muerte súbita infantil,False
48F,2012,Síndrome de la muerte súbita infantil,False
48F,2013,Síndrome de la muerte súbita infantil,False
48F,2014,Síndrome de la muerte súbita infantil,False
48F,2015,Síndrome de la muerte súbita infantil,False
48F,2016,Síndrome de la muerte súbita infantil,False
48F,2017,Síndrome de la muerte súbita infantil,False
48F,2018,Síndrome de la muerte súbita infantil,False
48F,2019,Síndrome de la muerte súbita infantil,False
48F,2020,Síndrome de la muerte súbita infantil,False
48F,2021,Síndrome de la muerte súbita infantil,False
48F,2022,Síndrome de la muerte súbita infantil,False
48F,2023,Síndrome de la muerte súbita infantil,False
48F,2024,Síndrome de la muerte súbita infantil,False
48G,2005,Paro respiratorio,
48G,2006,Paro respiratorio,False
48G,2007,Paro respiratorio,False
48G,2008,Paro respiratorio,False
48G,2009,Paro respiratorio,False
48G,2010,Paro respiratorio,False
48G,2011,Paro respiratorio,False
48G,2012,Paro respiratorio,False
48G,2013,Paro respiratorio,False
48G,2014,Paro respiratorio,False
48G,2015,Paro respiratorio,False
48G,2016,Paro respiratorio,False
48G,2017,Paro respiratorio,False
48G,2018,Paro respiratorio,False
48G,2019,Paro respiratorio,False
48G,2020,Paro respiratorio,False
48G,2021,Paro respiratorio,False
48G,2022,Paro respiratorio,False
48G,2023,Paro respiratorio,False
48G,2024,Paro respiratorio,False
48Z,2005,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",
48Z,2006,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2007,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2008,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2009,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2010,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2011,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2012,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2013,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2014,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2015,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2016,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2017,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2018,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2019,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2020,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2021,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2022,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2023,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
48Z,2024,"Los demás síntomas, signos y hallazgos anormales no clasificados en otra parte",False
49,2005,Accidentes de transporte,
49,2006,Accidentes de transporte,False
49,2007,Accidentes de transporte,False
49,2008,Accidentes de transporte,False
49,2009,Accidentes de transporte,False
49,2010,Accidentes de transporte,False
49,2011,Accidentes de transporte,False
49,2012,Accidentes de transporte,False
49,2013,Accidentes de transporte,False
49,2014,Accidentes de transporte,False
49,2015,Accidentes de transporte,False
49,2016,Accidentes de transporte,False
49,2017,Accidentes de transporte,False
49,2018,Accidentes de transporte,False
49,2019,Accidentes de transporte,False
49,2020,Accidentes de transporte,False
49,2021,Accidentes de transporte,False
49,2022,Accidentes de transporte,False
49,2023,Accidentes de transporte,False
49,2024,Accidentes de transporte,False
49A,2005,Accidentes de ferrocarril,
49A,2006,Accidentes de ferrocarril,False
49A,2007,Accidentes de ferrocarril,False
49A,2008,Accidentes de ferrocarril,False
49A,2009,Accidentes de ferrocarril,False
49A,2010,Accidentes de ferrocarril,False
49A,2011,Accidentes de ferrocarril,False
49A,2012,Accidentes de ferrocarril,False
49A,2013,Accidentes de ferrocarril,False
49A,2014,Accidentes de ferrocarril,False
49A,2015,Accidentes de ferrocarril,False
49A,2016,Accidentes de ferrocarril,False
49A,2017,Accidentes de ferrocarril,False
49A,2018,Accidentes de ferrocarril,False
49A,2019,Accidentes de ferrocarril,False
49A,2020,Accidentes de ferrocarril,False
49A,2021,Accidentes de ferrocarril,False
49A,2022,Accidentes de ferrocarril,False
49A,2023,Accidentes de ferrocarril,False
49A,2024,Accidentes de ferrocarril,False
49B,2005,Accidentes de tráfico de vehículos de motor,
49B,2006,Accidentes de tráfico de vehículos de motor,False
49B,2007,Accidentes de tráfico de vehículos de motor,False
49B,2008,Accidentes de tráfico de vehículos de motor,False
49B,2009,Accidentes de tráfico de vehículos de motor,False
49B,2010,Accidentes de tráfico de vehículos de motor,False
49B,2011,Accidentes de tráfico de vehículos de motor,False
49B,2012,Accidentes de tráfico de vehículos de motor,False
49B,2013,Accidentes de tráfico de vehículos de motor,False
49B,2014,Accidentes de tráfico de vehículos de motor,False
49B,2015,Accidentes de tráfico de vehículos de motor,False
49B,2016,Accidentes de tráfico de vehículos de motor,False
49B,2017,Accidentes de tráfico de vehículos de motor,False
49B,2018,Accidentes de tráfico de vehículos de motor,False
49B,2019,Accidentes de tráfico de vehículos de motor,False
49B,2020,Accidentes de tráfico de vehículos de motor,False
49B,2021,Accidentes de tráfico de vehículos de motor,False
49B,2022,Accidentes de tráfico de vehículos de motor,False
49B,2023,Accidentes de tráfico de vehículos de motor,False
49B,2024,Accidentes de tráfico de vehículos de motor,False
49C,2005,Accidentes de otros vehículos de carretera,
49C,2006,Accidentes de otros vehículos de carretera,False
49C,2007,Accidentes de otros vehículos de carretera,False
49C,2008,Accidentes de otros vehículos de carretera,False
49C,2009,Accidentes de otros vehículos de carretera,False
49C,2010,Accidentes de otros vehículos de carretera,False
49C,2011,Accidentes de otros vehículos de carretera,False
49C,2012,Accidentes de otros vehículos de carretera,False
49C,2013,Accidentes de otros vehículos de carretera,False
49C,2014,Accidentes de otros vehículos de carretera,False
49C,2015,Accidentes de otros vehículos de carretera,False
49C,2016,Accidentes de otros vehículos de carretera,False
49C,2017,Accidentes de otros vehículos de carretera,False
49C,2018,Accidentes de otros vehículos de carretera,False
49C,2019,Accidentes de otros vehículos de carretera,False
49C,2020,Accidentes de otros vehículos de carretera,False
49C,2021,Accidentes de otros vehículos de carretera,False
49C,2022,Accidentes de otros vehículos de carretera,False
49C,2023,Accidentes de otros vehículos de carretera,False
49C,2024,Accidentes de otros vehículos de carretera,False
49D,2005,Accidentes de transporte acuático,
49D,2006,Accidentes de transporte acuático,False
49D,2007,Accidentes de transporte acuático,False
49D,2008,Accidentes de transporte acuático,False
49D,2009,Accidentes de transporte acuático,False
49D,2010,Accidentes de transporte acuático,False
49D,2011,Accidentes de transporte acuático,False
49D,2012,Accidentes de transporte acuático,False
49D,2013,Accidentes de transporte acuático,False
49D,2014,Accidentes de transporte acuático,False
49D,2015,Accidentes de transporte acuático,False
49D,2016,Accidentes de transporte acuático,False
49D,2017,Accidentes de transporte acuático,False
49D,2018,Accidentes de transporte acuático,False
49D,2019,Accidentes de transporte acuático,False
49D,2020,Accidentes de transporte acuático,False
49D,2021,Accidentes de transporte acuático,False
49D,2022,Accidentes de transporte acuático,False
49D,2023,Accidentes de transporte acuático,False
49D,2024,Accidentes de transporte acuático,False
49E,2005,Accidentes de transporte aéreo y espacial,
49E,2006,Accidentes de transporte aéreo y espacial,False
49E,2007,Accidentes de transporte aéreo y espacial,False
49E,2008,Accidentes de transporte aéreo y espacial,False
49E,2009,Accidentes de transporte aéreo y espacial,False
49E,2010,Accidentes de transporte aéreo y espacial,False
49E,2011,Accidentes de transporte aéreo y espacial,False
49E,2012,Accidentes de transporte aéreo y espacial,False
49E,2013,Accidentes de transporte aéreo y espacial,False
49E,2014,Accidentes de transporte aéreo y espacial,False
49E,2015,Accidentes de transporte aéreo y espacial,False
49E,2016,Accidentes de transporte aéreo y espacial,False
49E,2017,Accidentes de transporte aéreo y espacial,False
49E,2018,Accidentes de transporte aéreo y espacial,False
